gene_name	avg_error_rate_diff	n_calls	abs_error_rate_diff	performance	max_diff
HSD11B2	5.327492003480532e-5	38	5.327492003480532e-5	cosigt_better	0.7286128424586705
HYAL1	0.17283424171860634	38	0.17283424171860634	cosigt_better	0.7286128424586705
HYDIN	9.3539831996788e-4	37	9.3539831996788e-4	cosigt_better	0.7286128424586705
IFITM3	-0.01855522646823667	38	0.01855522646823667	locityper_better	0.7286128424586705
IFNL3	8.182964389690233e-4	38	8.182964389690233e-4	cosigt_better	0.7286128424586705
IKBKB	0.021722682539411647	38	0.021722682539411647	cosigt_better	0.7286128424586705
IMPA1	-1.891612769123541e-4	38	1.891612769123541e-4	locityper_better	0.7286128424586705
INPP5E	-7.484386798784947e-4	38	7.484386798784947e-4	locityper_better	0.7286128424586705
INSL3	1.411270629361453e-4	38	1.411270629361453e-4	cosigt_better	0.7286128424586705
JAG2	-0.005797298206872698	37	0.005797298206872698	locityper_better	0.7286128424586705
KCNE1	0.0013193092943014082	38	0.0013193092943014082	cosigt_better	0.7286128424586705
KCNK1	1.2402020606968371e-5	38	1.2402020606968371e-5	cosigt_better	0.7286128424586705
KCNK10	-6.70899831765728e-7	38	6.70899831765728e-7	locityper_better	0.7286128424586705
KCNK12	5.755171145580222e-6	38	5.755171145580222e-6	cosigt_better	0.7286128424586705
KCNK13	1.3011404178829563e-5	38	1.3011404178829563e-5	cosigt_better	0.7286128424586705
KCNK15	-1.4349109172246012e-4	38	1.4349109172246012e-4	locityper_better	0.7286128424586705
KCNK17	-1.4572695729334493e-4	38	1.4572695729334493e-4	locityper_better	0.7286128424586705
KCNK18	2.2707871819101585e-4	38	2.2707871819101585e-4	cosigt_better	0.7286128424586705
KCNK2	-7.843212618109864e-7	37	7.843212618109864e-7	locityper_better	0.7286128424586705
KCNK3	7.291154062872309e-4	38	7.291154062872309e-4	cosigt_better	0.7286128424586705
KCNK4	-7.9562031610945e-5	38	7.9562031610945e-5	locityper_better	0.7286128424586705
KCNK5	2.2898834991701873e-5	38	2.2898834991701873e-5	cosigt_better	0.7286128424586705
KCNK6	-1.0059119633233948e-4	38	1.0059119633233948e-4	locityper_better	0.7286128424586705
KCNK7	1.7939636266846586e-4	38	1.7939636266846586e-4	cosigt_better	0.7286128424586705
KCNK9	2.092840369003185e-5	38	2.092840369003185e-5	cosigt_better	0.7286128424586705
KCNV2	0.0029118956570818896	38	0.0029118956570818896	cosigt_better	0.7286128424586705
KDM2B	4.2244188325227534e-5	38	4.2244188325227534e-5	cosigt_better	0.7286128424586705
KIR3DL2	0.4902596060037868	38	0.4902596060037868	cosigt_better	0.7286128424586705
KISS1	-1.7270621213046517e-4	38	1.7270621213046517e-4	locityper_better	0.7286128424586705
KISS1R	-5.167326964734401e-4	36	5.167326964734401e-4	locityper_better	0.7286128424586705
KLF11	-5.760640537004027e-5	38	5.760640537004027e-5	locityper_better	0.7286128424586705
KLF14	-3.3219903558562877e-4	38	3.3219903558562877e-4	locityper_better	0.7286128424586705
KLK4	0.05951682178280265	38	0.05951682178280265	cosigt_better	0.7286128424586705
KMT2C	2.891646835451467e-4	38	2.891646835451467e-4	cosigt_better	0.7286128424586705
KNG1	-1.9122762308749645e-4	38	1.9122762308749645e-4	locityper_better	0.7286128424586705
KRTAP1-1	0.2953291574797282	37	0.2953291574797282	cosigt_better	0.7286128424586705
LAMB1	-7.083349111293464e-6	38	7.083349111293464e-6	locityper_better	0.7286128424586705
LBR	6.236829868150549e-6	38	6.236829868150549e-6	cosigt_better	0.7286128424586705
LIPN	-2.907597392608734e-4	38	2.907597392608734e-4	locityper_better	0.7286128424586705
LIX1	1.3962034596919325e-5	38	1.3962034596919325e-5	cosigt_better	0.7286128424586705
LMF1	-1.6203050439967951e-4	37	1.6203050439967951e-4	locityper_better	0.7286128424586705
LMNB2	-0.003412351735540704	37	0.003412351735540704	locityper_better	0.7286128424586705
LRIG2	1.2680135062223022e-5	38	1.2680135062223022e-5	cosigt_better	0.7286128424586705
LZTFL1	2.1987612511366634e-6	38	2.1987612511366634e-6	cosigt_better	0.7286128424586705
MAFA	2.864585105222453e-4	38	2.864585105222453e-4	cosigt_better	0.7286128424586705
MAN1B1	-9.847607234294302e-4	38	9.847607234294302e-4	locityper_better	0.7286128424586705
MARVELD2	0.0033526864941932403	38	0.0033526864941932403	cosigt_better	0.7286128424586705
MASP2	-3.1792433066788264e-4	38	3.1792433066788264e-4	locityper_better	0.7286128424586705
MBOAT7	-4.748840722792031e-4	38	4.748840722792031e-4	locityper_better	0.7286128424586705
MC1R	-6.558250639806308e-4	37	6.558250639806308e-4	locityper_better	0.7286128424586705
MDK	0.00581596688657148	38	0.00581596688657148	cosigt_better	0.7286128424586705
MICB	0.7286128424586705	38	0.7286128424586705	cosigt_better	0.7286128424586705
MLC1	0.0010705154978345448	38	0.0010705154978345448	cosigt_better	0.7286128424586705
MLPH	-6.688247111431762e-4	38	6.688247111431762e-4	locityper_better	0.7286128424586705
MOGS	-0.001789099593021446	38	0.001789099593021446	locityper_better	0.7286128424586705
MPG	-0.007576868816874281	37	0.007576868816874281	locityper_better	0.7286128424586705
MST1R	5.0689005233530896e-5	38	5.0689005233530896e-5	cosigt_better	0.7286128424586705
MUC1	-9.668732714509185e-4	37	9.668732714509185e-4	locityper_better	0.7286128424586705
MUC12	0.25557662995343494	36	0.25557662995343494	cosigt_better	0.7286128424586705
MUC13	7.822327488157387e-5	38	7.822327488157387e-5	cosigt_better	0.7286128424586705
MUC15	-3.1205288968446293e-4	38	3.1205288968446293e-4	locityper_better	0.7286128424586705
MUC16	0.0046648175410735114	37	0.0046648175410735114	cosigt_better	0.7286128424586705
MUC19	0.007596881581095175	38	0.007596881581095175	cosigt_better	0.7286128424586705
MUC2	0.003432048491871108	37	0.003432048491871108	cosigt_better	0.7286128424586705
MUC20	0.21418478670014404	26	0.21418478670014404	cosigt_better	0.7286128424586705
MUC21	5.061522527138927e-4	38	5.061522527138927e-4	cosigt_better	0.7286128424586705
MUC22	0.009310643527804353	38	0.009310643527804353	cosigt_better	0.7286128424586705
MUC4	-0.004366194076248046	38	0.004366194076248046	locityper_better	0.7286128424586705
MUC5AC	0.011604174965236013	38	0.011604174965236013	cosigt_better	0.7286128424586705
MUC5B	0.0011827285013077903	38	0.0011827285013077903	cosigt_better	0.7286128424586705
MUC6	0.16800236548601397	38	0.16800236548601397	cosigt_better	0.7286128424586705
MUC7	9.607456921687024e-5	38	9.607456921687024e-5	cosigt_better	0.7286128424586705
MUSK	0.011039026205116433	38	0.011039026205116433	cosigt_better	0.7286128424586705
MYO9B	0.0010825106203422104	38	0.0010825106203422104	cosigt_better	0.7286128424586705
MYOT	-1.4555831417870947e-4	38	1.4555831417870947e-4	locityper_better	0.7286128424586705
MYT1	7.846389254055788e-5	38	7.846389254055788e-5	cosigt_better	0.7286128424586705
NACA	5.676800936014331e-4	38	5.676800936014331e-4	cosigt_better	0.7286128424586705
NDUFA6	3.273396583595844e-4	38	3.273396583595844e-4	cosigt_better	0.7286128424586705
NDUFAF1	0.0010286551503983052	38	0.0010286551503983052	cosigt_better	0.7286128424586705
NDUFB1	9.186209593535933e-4	38	9.186209593535933e-4	cosigt_better	0.7286128424586705
NDUFV3	-1.0875104585025322e-4	38	1.0875104585025322e-4	locityper_better	0.7286128424586705
NLRP12	0.002959859143747997	38	0.002959859143747997	cosigt_better	0.7286128424586705
NLRP2	0.004832676056953433	38	0.004832676056953433	cosigt_better	0.7286128424586705
NOD1	-0.008867594982175049	38	0.008867594982175049	locityper_better	0.7286128424586705
NPM1	-3.122129907799845e-4	38	3.122129907799845e-4	locityper_better	0.7286128424586705
NPPA	-7.056431337549329e-5	38	7.056431337549329e-5	locityper_better	0.7286128424586705
OPRL1	-0.016057675822129035	38	0.016057675822129035	locityper_better	0.7286128424586705
ORC6	-6.981289775709077e-5	38	6.981289775709077e-5	locityper_better	0.7286128424586705
P2RX2	-4.829619914519653e-4	38	4.829619914519653e-4	locityper_better	0.7286128424586705
P2RX5	-0.002351314177064273	37	0.002351314177064273	locityper_better	0.7286128424586705
PAPSS2	-2.2841566757202188e-5	38	2.2841566757202188e-5	locityper_better	0.7286128424586705
PCBP1	-1.1522269552353701e-4	38	1.1522269552353701e-4	locityper_better	0.7286128424586705
PCCB	0.028742697697898414	38	0.028742697697898414	cosigt_better	0.7286128424586705
PCDHA10	0.059962877183615	38	0.059962877183615	cosigt_better	0.7286128424586705
PCMT1	9.396201050725348e-4	38	9.396201050725348e-4	cosigt_better	0.7286128424586705
PDE6B	0.06193935035935399	38	0.06193935035935399	cosigt_better	0.7286128424586705
PDLIM3	0.024481188552331837	38	0.024481188552331837	cosigt_better	0.7286128424586705
PDPK1	0.06027390106127542	38	0.06027390106127542	cosigt_better	0.7286128424586705
PDSS1	0.019303796963726264	38	0.019303796963726264	cosigt_better	0.7286128424586705
PEX5	-7.308288997962328e-4	38	7.308288997962328e-4	locityper_better	0.7286128424586705
PGAM5	0.0031964465687986205	38	0.0031964465687986205	cosigt_better	0.7286128424586705
PHKG2	-0.006424878741184135	38	0.006424878741184135	locityper_better	0.7286128424586705
PIGV	-8.915181138773737e-5	38	8.915181138773737e-5	locityper_better	0.7286128424586705
PKD1	0.003978517113830549	35	0.003978517113830549	cosigt_better	0.7286128424586705
PKN3	-4.8298661836630955e-6	38	4.8298661836630955e-6	locityper_better	0.7286128424586705
PLTP	0.015503111414826333	38	0.015503111414826333	cosigt_better	0.7286128424586705
PNKP	0.01181606178661689	38	0.01181606178661689	cosigt_better	0.7286128424586705
PPIA	1.5068885899051086e-4	38	1.5068885899051086e-4	cosigt_better	0.7286128424586705
PPIP5K1	0.44818333617006345	38	0.44818333617006345	cosigt_better	0.7286128424586705
PRG4	4.543506264836812e-4	38	4.543506264836812e-4	cosigt_better	0.7286128424586705
PRKCG	3.0383627767693904e-4	38	3.0383627767693904e-4	cosigt_better	0.7286128424586705
PROZ	-0.0052381392056143	38	0.0052381392056143	locityper_better	0.7286128424586705
PSPH	1.4507323791896706e-4	38	1.4507323791896706e-4	cosigt_better	0.7286128424586705
PTEN	6.890847747030713e-5	38	6.890847747030713e-5	cosigt_better	0.7286128424586705
PTK6	6.036263613031682e-4	38	6.036263613031682e-4	cosigt_better	0.7286128424586705
PTPRC	-1.983607054749639e-5	38	1.983607054749639e-5	locityper_better	0.7286128424586705
PXDN	-4.529520404079924e-5	38	4.529520404079924e-5	locityper_better	0.7286128424586705
RFX2	8.457152086556855e-5	37	8.457152086556855e-5	cosigt_better	0.7286128424586705
RGPD3	0.002132672939907651	38	0.002132672939907651	cosigt_better	0.7286128424586705
RHCE	0.3717978043253693	38	0.3717978043253693	cosigt_better	0.7286128424586705
RHOA	4.254783709520218e-4	38	4.254783709520218e-4	cosigt_better	0.7286128424586705
RNF212	8.194349369797365e-5	38	8.194349369797365e-5	cosigt_better	0.7286128424586705
RNF213	2.950278984777e-4	38	2.950278984777e-4	cosigt_better	0.7286128424586705
RPIA	0.0027604123604966415	38	0.0027604123604966415	cosigt_better	0.7286128424586705
RPL22	8.636975525125118e-4	38	8.636975525125118e-4	cosigt_better	0.7286128424586705
RPN1	-0.0021067255438866335	38	0.0021067255438866335	locityper_better	0.7286128424586705
SAR1B	-6.634169953219463e-4	38	6.634169953219463e-4	locityper_better	0.7286128424586705
SBK3	1.7636065800240923e-4	38	1.7636065800240923e-4	cosigt_better	0.7286128424586705
SEC63	1.83797684569844e-4	38	1.83797684569844e-4	cosigt_better	0.7286128424586705
SEMG1	5.671438844694237e-4	38	5.671438844694237e-4	cosigt_better	0.7286128424586705
SERPINF2	0.026701596355728944	38	0.026701596355728944	cosigt_better	0.7286128424586705
SH2B1	-4.4611598728414975e-5	38	4.4611598728414975e-5	locityper_better	0.7286128424586705
SIGLEC16	-1.0248532767378129e-4	38	1.0248532767378129e-4	locityper_better	0.7286128424586705
SLC17A5	8.497170268391622e-5	38	8.497170268391622e-5	cosigt_better	0.7286128424586705
SLC22A1	4.684957408084314e-4	38	4.684957408084314e-4	cosigt_better	0.7286128424586705
SLC22A12	2.281691444265901e-4	38	2.281691444265901e-4	cosigt_better	0.7286128424586705
SLC27A4	8.548933271697105e-4	38	8.548933271697105e-4	cosigt_better	0.7286128424586705
SLC27A5	2.0549482521041304e-4	37	2.0549482521041304e-4	cosigt_better	0.7286128424586705
SLC29A4	6.289063396777223e-5	38	6.289063396777223e-5	cosigt_better	0.7286128424586705
SLC6A18	-0.0013303357659012211	38	0.0013303357659012211	locityper_better	0.7286128424586705
SLC6A3	0.0024897467720253774	38	0.0024897467720253774	cosigt_better	0.7286128424586705
SMG1	0.015979050042238478	37	0.015979050042238478	cosigt_better	0.7286128424586705
SMOC2	4.423780935801352e-6	38	4.423780935801352e-6	cosigt_better	0.7286128424586705
SNTG2	7.982135438452285e-4	37	7.982135438452285e-4	cosigt_better	0.7286128424586705
SOHLH1	-2.503596326174398e-4	38	2.503596326174398e-4	locityper_better	0.7286128424586705
SPI1	-0.008464429441238982	38	0.008464429441238982	locityper_better	0.7286128424586705
SPRN	0.01689405210408574	38	0.01689405210408574	cosigt_better	0.7286128424586705
SRR	3.922924871973946e-4	38	3.922924871973946e-4	cosigt_better	0.7286128424586705
SSTR5	-4.617580162622147e-4	38	4.617580162622147e-4	locityper_better	0.7286128424586705
STK11	3.3850623181730437e-4	38	3.3850623181730437e-4	cosigt_better	0.7286128424586705
STXBP2	-9.262556038217194e-4	38	9.262556038217194e-4	locityper_better	0.7286128424586705
SUZ12	0.0017054137882492684	38	0.0017054137882492684	cosigt_better	0.7286128424586705
TAP1	-1.227884991392012e-4	38	1.227884991392012e-4	locityper_better	0.7286128424586705
TAP2	-1.5292599319145664e-4	38	1.5292599319145664e-4	locityper_better	0.7286128424586705
TBXA2R	0.002779314671034778	37	0.002779314671034778	cosigt_better	0.7286128424586705
TCF3	-0.0012250794971150642	38	0.0012250794971150642	locityper_better	0.7286128424586705
TERT	-0.003336242696704659	38	0.003336242696704659	locityper_better	0.7286128424586705
THBS2	-6.363119744821597e-4	38	6.363119744821597e-4	locityper_better	0.7286128424586705
TJP2	0.006948857076150404	37	0.006948857076150404	cosigt_better	0.7286128424586705
TM4SF19	0.021932975400860928	37	0.021932975400860928	cosigt_better	0.7286128424586705
TMC6	5.633839050916189e-4	38	5.633839050916189e-4	cosigt_better	0.7286128424586705
TNNI3	0.005827204183833595	38	0.005827204183833595	cosigt_better	0.7286128424586705
TNNT1	-7.645726878519938e-5	38	7.645726878519938e-5	locityper_better	0.7286128424586705
TPCN2	6.224954350876414e-5	38	6.224954350876414e-5	cosigt_better	0.7286128424586705
TPO	0.001723070882313893	38	0.001723070882313893	cosigt_better	0.7286128424586705
TRAPPC10	0.004616627205951402	38	0.004616627205951402	cosigt_better	0.7286128424586705
TRBV9	-3.384439762374575e-5	38	3.384439762374575e-5	locityper_better	0.7286128424586705
TRMT1	-3.1138357625993766e-5	38	3.1138357625993766e-5	locityper_better	0.7286128424586705
TRPM4	-5.602997210086917e-4	38	5.602997210086917e-4	locityper_better	0.7286128424586705
